Date,TP,Consumption(kWh),SolarGen(kWh),CI(g/kWh),CE_with_solar(kg),CE_without_solar(kg)
2022-12-16,02:30,81.144,0.0,31.626,2.566,2.566
2022-12-16,03:00,80.88,0.0,31.732,2.567,2.567
2022-12-16,03:30,81.144,0.0,34.376,2.789,2.789
2022-12-16,04:00,80.904,0.0,36.789,2.976,2.976
2022-12-16,04:30,80.808,0.0,39.003,3.152,3.152
2022-12-16,05:00,80.736,0.0,39.752,3.209,3.209
2022-12-16,05:30,80.64,0.0,43.026,3.47,3.47
2022-12-16,06:00,81.12,0.785,43.581,3.501,3.535
2022-12-16,06:30,80.664,0.785,45.901,3.667,3.703
2022-12-16,07:00,80.688,4.365,43.75,3.339,3.53
2022-12-16,07:30,80.712,4.365,41.846,3.195,3.377
2022-12-16,08:00,80.88,9.245,40.807,2.923,3.3
2022-12-16,08:30,80.976,9.245,41.914,3.007,3.394
2022-12-16,09:00,81.072,14.395,46.101,3.074,3.737
2022-12-16,09:30,81.408,14.395,44.242,2.965,3.602
2022-12-16,10:00,81.336,18.535,44.89,2.819,3.651
2022-12-16,10:30,81.936,18.535,50.166,3.181,4.11
2022-12-16,11:00,81.792,21.965,51.617,3.088,4.222
2022-12-16,11:30,81.216,21.965,52.45,3.108,4.26
2022-12-16,12:00,82.344,22.895,52.876,3.143,4.354
2022-12-16,12:30,81.984,22.895,52.88,3.125,4.335
2022-12-16,13:00,82.776,23.07,45.124,2.694,3.735
2022-12-16,13:30,82.68,23.07,42.16,2.513,3.486
2022-12-16,14:00,82.512,22.135,45.727,2.761,3.773
2022-12-16,14:30,83.352,22.135,50.226,3.075,4.186
2022-12-16,15:00,83.568,20.335,53.012,3.352,4.43
2022-12-16,15:30,83.448,20.335,61.317,3.87,5.117
2022-12-16,16:00,83.784,17.385,46.834,3.11,3.924
2022-12-16,16:30,82.824,17.385,39.991,2.617,3.312
2022-12-16,17:00,82.92,13.21,40.026,2.79,3.319
2022-12-16,17:30,83.472,13.21,40.015,2.812,3.34
2022-12-16,18:00,82.728,8.03,41.006,3.063,3.392
2022-12-16,18:30,82.56,8.03,41.867,3.12,3.457
2022-12-16,19:00,83.232,3.715,42.66,3.392,3.551
2022-12-16,19:30,82.704,3.715,39.724,3.138,3.285
2022-12-16,20:00,82.608,0.705,40.042,3.28,3.308
2022-12-16,20:30,82.632,0.705,41.02,3.361,3.39
2022-12-16,21:00,82.68,0.0,41.442,3.426,3.426
2022-12-16,21:30,82.56,0.0,42.13,3.478,3.478
2022-12-16,22:00,82.512,0.0,38.681,3.192,3.192
2022-12-16,22:30,82.656,0.0,38.242,3.161,3.161
2022-12-16,23:00,82.56,0.0,39.773,3.284,3.284
2022-12-16,23:30,82.248,0.0,30.473,2.506,2.506
2022-12-17,00:00,81.624,0.0,29.454,2.404,2.404
2022-12-17,00:30,81.864,0.0,30.198,2.472,2.472
2022-12-17,01:00,81.528,0.0,31.353,2.556,2.556
2022-12-17,01:30,81.936,0.0,32.478,2.661,2.661
2022-12-17,02:00,81.624,0.0,33.247,2.714,2.714
2022-12-17,02:30,81.336,0.0,33.651,2.737,2.737
2022-12-17,03:00,81.696,0.0,33.936,2.772,2.772
2022-12-17,03:30,81.672,0.0,34.233,2.796,2.796
2022-12-17,04:00,81.552,0.0,33.811,2.757,2.757
2022-12-17,04:30,81.216,0.0,34.18,2.776,2.776
2022-12-17,05:00,81.408,0.0,32.586,2.653,2.653
2022-12-17,05:30,80.976,0.0,31.538,2.554,2.554
2022-12-17,06:00,81.192,1.23,30.457,2.435,2.473
2022-12-17,06:30,80.952,1.23,28.76,2.293,2.328
2022-12-17,07:00,80.88,4.44,27.579,2.108,2.231
2022-12-17,07:30,81.048,4.44,26.561,2.035,2.153
2022-12-17,08:00,80.808,9.06,24.755,1.776,2.0
2022-12-17,08:30,81.024,9.06,23.143,1.665,1.875
2022-12-17,09:00,80.856,12.1,22.483,1.546,1.818
2022-12-17,09:30,81.024,12.1,26.46,1.824,2.144
2022-12-17,10:00,81.264,17.32,26.975,1.725,2.192
2022-12-17,10:30,81.408,17.32,27.285,1.749,2.221
2022-12-17,11:00,81.432,19.405,28.224,1.751,2.298
2022-12-17,11:30,81.408,19.405,28.488,1.766,2.319
2022-12-17,12:00,81.528,24.075,28.359,1.629,2.312
2022-12-17,12:30,81.936,24.075,27.969,1.618,2.292
2022-12-17,13:00,81.48,24.29,27.769,1.588,2.263
2022-12-17,13:30,81.744,24.29,28.086,1.614,2.296
2022-12-17,14:00,82.008,20.38,28.244,1.741,2.316
2022-12-17,14:30,81.96,20.38,28.223,1.738,2.313
2022-12-17,15:00,82.08,19.29,27.987,1.757,2.297
2022-12-17,15:30,82.104,19.29,27.909,1.753,2.291
2022-12-17,16:00,81.816,19.12,27.332,1.714,2.236
2022-12-17,16:30,82.08,19.12,27.307,1.719,2.241
2022-12-17,17:00,82.152,14.14,27.2,1.85,2.235
2022-12-17,17:30,81.912,14.14,27.223,1.845,2.23
2022-12-17,18:00,81.744,8.96,29.304,2.133,2.395
2022-12-17,18:30,81.336,8.96,29.557,2.139,2.404
2022-12-17,19:00,81.648,4.23,30.226,2.34,2.468
2022-12-17,19:30,81.552,4.23,30.8,2.381,2.512
2022-12-17,20:00,81.648,0.54,30.936,2.509,2.526
2022-12-17,20:30,81.648,0.54,31.287,2.538,2.555
2022-12-17,21:00,81.288,0.0,31.26,2.541,2.541
2022-12-17,21:30,81.408,0.0,31.798,2.589,2.589
2022-12-17,22:00,81.576,0.0,32.863,2.681,2.681
2022-12-17,22:30,81.744,0.0,34.126,2.79,2.79
2022-12-17,23:00,81.48,0.0,34.663,2.824,2.824
2022-12-17,23:30,81.216,0.0,35.835,2.91,2.91
2022-12-18,00:00,81.648,0.0,31.487,2.571,2.571
2022-12-18,00:30,81.312,0.0,32.066,2.607,2.607
2022-12-18,01:00,81.432,0.0,33.035,2.69,2.69
2022-12-18,01:30,81.048,0.0,33.634,2.726,2.726
2022-12-18,02:00,81.192,0.0,34.267,2.782,2.782
2022-12-18,02:30,81.264,0.0,33.769,2.744,2.744
2022-12-18,03:00,81.216,0.0,33.967,2.759,2.759
2022-12-18,03:30,81.168,0.0,35.453,2.878,2.878
2022-12-18,04:00,80.88,0.0,35.482,2.87,2.87
2022-12-18,04:30,81.0,0.0,35.293,2.859,2.859
2022-12-18,05:00,81.072,0.0,33.987,2.755,2.755
2022-12-18,05:30,80.544,0.0,33.278,2.68,2.68
2022-12-18,06:00,80.616,0.76,32.123,2.565,2.59
2022-12-18,06:30,80.592,0.76,31.354,2.503,2.527
2022-12-18,07:00,80.736,4.835,30.277,2.298,2.444
2022-12-18,07:30,80.472,4.835,33.916,2.565,2.729
2022-12-18,08:00,80.52,10.38,33.334,2.338,2.684
2022-12-18,08:30,80.424,10.38,31.996,2.241,2.573
2022-12-18,09:00,80.28,16.295,30.997,1.983,2.488
2022-12-18,09:30,80.472,16.295,30.632,1.966,2.465
2022-12-18,10:00,80.352,21.46,31.076,1.83,2.497
2022-12-18,10:30,80.256,21.46,30.913,1.818,2.481
2022-12-18,11:00,80.328,24.935,30.844,1.709,2.478
2022-12-18,11:30,80.088,24.935,30.757,1.696,2.463
2022-12-18,12:00,80.256,24.955,26.397,1.46,2.119
2022-12-18,12:30,80.256,24.955,26.149,1.446,2.099
2022-12-18,13:00,80.4,24.955,26.265,1.456,2.112
2022-12-18,13:30,80.184,24.955,26.485,1.463,2.124
2022-12-18,14:00,80.328,24.955,26.436,1.464,2.124
2022-12-18,14:30,80.088,24.955,26.125,1.44,2.092
2022-12-18,15:00,79.968,24.015,25.711,1.439,2.056
2022-12-18,15:30,80.136,24.015,25.573,1.435,2.049
2022-12-18,16:00,79.896,20.015,25.157,1.506,2.01
2022-12-18,16:30,80.352,20.015,24.887,1.502,2.0
2022-12-18,17:00,80.184,14.775,24.712,1.616,1.982
2022-12-18,17:30,80.04,14.775,24.333,1.588,1.948
2022-12-18,18:00,80.016,9.04,24.159,1.715,1.933
2022-12-18,18:30,80.16,9.04,24.262,1.726,1.945
2022-12-18,19:00,79.968,3.945,24.905,1.893,1.992
2022-12-18,19:30,80.304,3.945,25.215,1.925,2.025
2022-12-18,20:00,79.92,0.655,25.63,2.032,2.048
2022-12-18,20:30,79.92,0.655,25.513,2.022,2.039
2022-12-18,21:00,79.992,0.0,25.578,2.046,2.046
2022-12-18,21:30,80.088,0.0,26.483,2.121,2.121
2022-12-18,22:00,79.896,0.0,27.746,2.217,2.217
2022-12-18,22:30,80.064,0.0,29.202,2.338,2.338
2022-12-18,23:00,80.088,0.0,30.254,2.423,2.423
2022-12-18,23:30,79.776,0.0,31.54,2.516,2.516
2022-12-19,00:00,80.04,0.0,33.017,2.643,2.643
2022-12-19,00:30,79.752,0.0,34.48,2.75,2.75
2022-12-19,01:00,79.728,0.0,34.953,2.787,2.787
2022-12-19,01:30,79.8,0.0,35.771,2.854,2.854
2022-12-19,02:00,79.872,0.0,36.35,2.903,2.903
2022-12-19,02:30,79.752,0.0,36.41,2.904,2.904
2022-12-19,03:00,79.728,0.0,36.856,2.938,2.938
2022-12-19,03:30,79.704,0.0,36.716,2.926,2.926
2022-12-19,04:00,79.608,0.0,35.425,2.82,2.82
2022-12-19,04:30,79.56,0.0,34.558,2.749,2.749
2022-12-19,05:00,79.56,0.0,32.698,2.601,2.601
2022-12-19,05:30,79.344,0.0,31.381,2.49,2.49
2022-12-19,06:00,79.488,1.095,34.975,2.742,2.78
2022-12-19,06:30,79.512,1.095,32.958,2.584,2.621
2022-12-19,07:00,79.488,4.025,33.353,2.517,2.651
2022-12-19,07:30,79.44,4.025,37.177,2.804,2.953
2022-12-19,08:00,79.8,5.955,39.087,2.886,3.119
2022-12-19,08:30,79.536,5.955,38.544,2.836,3.066
2022-12-19,09:00,79.536,11.985,38.359,2.591,3.051
2022-12-19,09:30,79.92,11.985,38.612,2.623,3.086
2022-12-19,10:00,79.992,14.07,38.896,2.564,3.111
2022-12-19,10:30,79.896,14.07,39.081,2.573,3.122
2022-12-19,11:00,80.376,18.51,39.377,2.436,3.165
2022-12-19,11:30,80.304,18.51,39.189,2.422,3.147
2022-12-19,12:00,80.016,19.195,39.306,2.391,3.145
2022-12-19,12:30,80.112,19.195,38.822,2.365,3.11
2022-12-19,13:00,80.256,14.205,39.441,2.605,3.165
2022-12-19,13:30,80.184,14.205,39.521,2.608,3.169
2022-12-19,14:00,80.664,13.37,39.212,2.639,3.163
2022-12-19,14:30,80.544,13.37,38.874,2.611,3.131
2022-12-19,15:00,80.688,9.3,38.722,2.764,3.124
2022-12-19,15:30,80.424,9.3,38.328,2.726,3.083
2022-12-19,16:00,80.328,6.485,38.184,2.82,3.067
2022-12-19,16:30,79.92,6.485,38.047,2.794,3.041
2022-12-19,17:00,80.088,1.51,37.963,2.983,3.04
2022-12-19,17:30,80.064,1.51,37.458,2.942,2.999
2022-12-19,18:00,80.112,3.72,37.395,2.857,2.996
2022-12-19,18:30,79.944,3.72,38.383,2.926,3.068
2022-12-19,19:00,80.208,1.55,39.184,3.082,3.143
2022-12-19,19:30,80.184,1.55,39.904,3.138,3.2
2022-12-19,20:00,80.04,0.515,40.359,3.21,3.23
2022-12-19,20:30,80.064,0.515,41.139,3.273,3.294
2022-12-19,21:00,79.824,0.0,41.716,3.33,3.33
2022-12-19,21:30,80.088,0.0,41.238,3.303,3.303
2022-12-19,22:00,80.208,0.0,29.5,2.366,2.366
2022-12-19,22:30,79.896,0.0,26.805,2.142,2.142
2022-12-19,23:00,80.184,0.0,27.762,2.226,2.226
2022-12-19,23:30,80.184,0.0,29.106,2.334,2.334
2022-12-20,00:00,79.968,0.0,30.427,2.433,2.433
2022-12-20,00:30,80.112,0.0,31.245,2.503,2.503
2022-12-20,01:00,80.016,0.0,31.745,2.54,2.54
2022-12-20,01:30,80.232,0.0,32.309,2.592,2.592
2022-12-20,02:00,79.944,0.0,33.018,2.64,2.64
2022-12-20,02:30,79.584,0.0,32.017,2.548,2.548
2022-12-20,03:00,79.656,0.0,34.083,2.715,2.715
2022-12-20,03:30,79.872,0.0,36.435,2.91,2.91
2022-12-20,04:00,79.728,0.0,37.711,3.007,3.007
2022-12-20,04:30,79.872,0.0,41.646,3.326,3.326
2022-12-20,05:00,79.824,0.0,43.408,3.465,3.465
2022-12-20,05:30,79.752,0.0,48.897,3.9,3.9
2022-12-20,06:00,79.44,1.12,46.013,3.604,3.655
2022-12-20,06:30,79.512,1.12,43.714,3.427,3.476
2022-12-20,07:00,79.632,4.25,35.967,2.711,2.864
2022-12-20,07:30,79.8,4.25,33.043,2.496,2.637
2022-12-20,08:00,79.752,12.345,32.03,2.159,2.554
2022-12-20,08:30,79.728,12.345,31.952,2.153,2.547
2022-12-20,09:00,79.656,13.9,35.472,2.333,2.826
2022-12-20,09:30,79.656,13.9,32.946,2.166,2.624
2022-12-20,10:00,79.896,12.085,35.727,2.423,2.854
2022-12-20,10:30,79.584,12.085,37.189,2.51,2.96
2022-12-20,11:00,79.512,8.015,36.949,2.642,2.938
2022-12-20,11:30,79.656,8.015,37.04,2.654,2.95
2022-12-20,12:00,79.848,24.955,37.049,2.034,2.958
2022-12-20,12:30,79.488,24.955,36.48,1.989,2.9
2022-12-20,13:00,79.872,13.515,36.369,2.413,2.905
2022-12-20,13:30,79.92,13.515,37.084,2.463,2.964
2022-12-20,14:00,79.92,15.735,37.114,2.382,2.966
2022-12-20,14:30,80.448,15.735,36.743,2.378,2.956
2022-12-20,15:00,80.496,11.575,35.94,2.477,2.893
2022-12-20,15:30,79.944,11.575,35.671,2.439,2.852
2022-12-20,16:00,79.896,13.365,36.532,2.431,2.919
2022-12-20,16:30,80.112,13.365,36.615,2.444,2.933
2022-12-20,17:00,80.04,7.085,36.844,2.688,2.949
2022-12-20,17:30,79.8,7.085,36.439,2.65,2.908
2022-12-20,18:00,79.824,0.93,37.077,2.925,2.96
2022-12-20,18:30,79.8,0.93,37.47,2.955,2.99
2022-12-20,19:00,79.824,0.51,38.077,3.02,3.039
2022-12-20,19:30,79.896,0.51,39.261,3.117,3.137
2022-12-20,20:00,79.872,0.15,40.608,3.237,3.243
2022-12-20,20:30,80.088,0.15,41.108,3.286,3.292
2022-12-20,21:00,79.776,0.0,41.257,3.291,3.291
2022-12-20,21:30,79.704,0.0,37.007,2.95,2.95
2022-12-20,22:00,80.088,0.0,37.295,2.987,2.987
2022-12-20,22:30,79.944,0.0,28.619,2.288,2.288
2022-12-20,23:00,79.656,0.0,27.894,2.222,2.222
2022-12-20,23:30,79.968,0.0,28.969,2.317,2.317
2022-12-21,00:00,79.8,0.0,30.716,2.451,2.451
2022-12-21,00:30,79.704,0.0,31.989,2.55,2.55
2022-12-21,01:00,79.752,0.0,32.694,2.607,2.607
2022-12-21,01:30,79.8,0.0,33.831,2.7,2.7
2022-12-21,02:00,79.656,0.0,34.658,2.761,2.761
2022-12-21,02:30,79.824,0.0,34.819,2.779,2.779
2022-12-21,03:00,79.704,0.0,34.75,2.77,2.77
2022-12-21,03:30,79.656,0.0,34.634,2.759,2.759
2022-12-21,04:00,79.608,0.0,34.954,2.783,2.783
2022-12-21,04:30,79.56,0.0,34.532,2.747,2.747
2022-12-21,05:00,79.68,0.0,32.535,2.592,2.592
2022-12-21,05:30,79.56,0.0,31.077,2.472,2.472
2022-12-21,06:00,79.632,0.68,28.011,2.212,2.231
2022-12-21,06:30,79.344,0.68,36.316,2.857,2.881
2022-12-21,07:00,79.776,1.625,41.445,3.239,3.306
2022-12-21,07:30,79.464,1.625,40.121,3.123,3.188
2022-12-21,08:00,79.8,2.79,39.198,3.019,3.128
2022-12-21,08:30,79.944,2.79,38.425,2.965,3.072
2022-12-21,09:00,79.896,3.765,38.287,2.915,3.059
2022-12-21,09:30,79.92,3.765,34.025,2.591,2.719
2022-12-21,10:00,80.16,4.895,29.366,2.21,2.354
2022-12-21,10:30,80.064,4.895,28.329,2.129,2.268
2022-12-21,11:00,79.992,5.705,29.279,2.175,2.342
2022-12-21,11:30,80.352,5.705,28.926,2.159,2.324
2022-12-21,12:00,80.376,7.105,29.074,2.13,2.337
2022-12-21,12:30,80.592,7.105,29.339,2.156,2.364
2022-12-21,13:00,80.304,6.55,29.428,2.17,2.363
2022-12-21,13:30,80.712,6.55,29.672,2.201,2.395
2022-12-21,14:00,80.472,8.1,29.684,2.148,2.389
2022-12-21,14:30,80.472,8.1,28.84,2.087,2.321
2022-12-21,15:00,80.664,7.235,29.399,2.159,2.371
2022-12-21,15:30,80.592,7.235,29.107,2.135,2.346
2022-12-21,16:00,80.544,5.9,28.481,2.126,2.294
2022-12-21,16:30,80.688,5.9,28.595,2.139,2.307
2022-12-21,17:00,80.424,4.075,33.195,2.534,2.67
2022-12-21,17:30,80.616,4.075,32.847,2.514,2.648
2022-12-21,18:00,80.568,2.2,30.04,2.354,2.42
2022-12-21,18:30,80.424,2.2,29.152,2.28,2.344
2022-12-21,19:00,80.328,1.23,29.786,2.356,2.393
2022-12-21,19:30,80.424,1.23,30.473,2.413,2.451
2022-12-21,20:00,80.376,0.425,21.277,1.701,1.71
2022-12-21,20:30,80.28,0.425,19.854,1.585,1.594
2022-12-21,21:00,80.424,0.0,19.644,1.58,1.58
2022-12-21,21:30,80.712,0.0,19.984,1.613,1.613
2022-12-21,22:00,80.304,0.0,20.632,1.657,1.657
2022-12-21,22:30,80.352,0.0,21.608,1.736,1.736
2022-12-21,23:00,80.568,0.0,25.0,2.014,2.014
2022-12-21,23:30,80.304,0.0,30.068,2.415,2.415
2022-12-22,00:00,80.52,0.0,31.851,2.565,2.565
2022-12-22,00:30,80.232,0.0,33.403,2.68,2.68
2022-12-22,01:00,80.472,0.0,34.384,2.767,2.767
2022-12-22,01:30,80.184,0.0,35.306,2.831,2.831
2022-12-22,02:00,80.208,0.0,35.646,2.859,2.859
2022-12-22,02:30,80.208,0.0,35.678,2.862,2.862
2022-12-22,03:00,80.112,0.0,36.054,2.888,2.888
2022-12-22,03:30,80.064,0.0,36.33,2.909,2.909
2022-12-22,04:00,80.16,0.0,36.33,2.912,2.912
2022-12-22,04:30,79.824,0.0,35.61,2.843,2.843
2022-12-22,05:00,79.944,0.0,33.749,2.698,2.698
2022-12-22,05:30,79.752,0.0,31.36,2.501,2.501
2022-12-22,06:00,79.896,0.6,28.999,2.3,2.317
2022-12-22,06:30,79.824,0.6,36.26,2.873,2.894
2022-12-22,07:00,79.824,5.79,43.272,3.204,3.454
2022-12-22,07:30,79.968,5.79,41.723,3.095,3.336
2022-12-22,08:00,80.76,8.85,40.211,2.892,3.247
2022-12-22,08:30,80.304,8.85,35.006,2.501,2.811
2022-12-22,09:00,80.472,11.54,33.649,2.319,2.708
2022-12-22,09:30,80.232,11.54,33.582,2.307,2.694
2022-12-22,10:00,81.264,17.3,30.456,1.948,2.475
2022-12-22,10:30,81.144,17.3,29.973,1.914,2.432
2022-12-22,11:00,81.672,14.755,29.85,1.997,2.438
2022-12-22,11:30,81.864,14.755,29.715,1.994,2.433
2022-12-22,12:00,81.864,16.485,30.24,1.977,2.476
2022-12-22,12:30,81.6,16.485,31.929,2.079,2.605
2022-12-22,13:00,81.72,17.12,32.827,2.121,2.683
2022-12-22,13:30,82.104,17.12,32.171,2.091,2.641
2022-12-22,14:00,82.056,20.63,32.008,1.966,2.626
2022-12-22,14:30,81.936,20.63,31.735,1.946,2.6
2022-12-22,15:00,82.68,19.26,31.426,1.993,2.598
2022-12-22,15:30,81.816,19.26,35.0,2.189,2.864
2022-12-22,16:00,80.976,13.205,35.418,2.4,2.868
2022-12-22,16:30,80.424,13.205,34.537,2.322,2.778
2022-12-22,17:00,80.52,10.01,34.312,2.419,2.763
2022-12-22,17:30,80.568,10.01,34.301,2.42,2.764
2022-12-22,18:00,80.52,5.67,34.838,2.608,2.805
2022-12-22,18:30,80.232,5.67,35.073,2.615,2.814
2022-12-22,19:00,80.448,2.87,35.554,2.758,2.86
2022-12-22,19:30,80.544,2.87,36.248,2.816,2.92
2022-12-22,20:00,80.472,0.955,37.348,2.97,3.005
2022-12-22,20:30,80.4,0.955,37.935,3.014,3.05
2022-12-22,21:00,80.448,0.0,37.671,3.031,3.031
2022-12-22,21:30,80.424,0.0,38.629,3.107,3.107
2022-12-22,22:00,80.664,0.0,39.679,3.201,3.201
2022-12-22,22:30,80.496,0.0,30.282,2.438,2.438
2022-12-22,23:00,80.4,0.0,29.791,2.395,2.395
2022-12-22,23:30,80.352,0.0,30.717,2.468,2.468
2022-12-23,00:00,80.4,0.0,32.438,2.608,2.608
2022-12-23,00:30,80.328,0.0,33.799,2.715,2.715
2022-12-23,01:00,80.352,0.0,34.383,2.763,2.763
2022-12-23,01:30,80.28,0.0,34.806,2.794,2.794
2022-12-23,02:00,80.232,0.0,35.306,2.833,2.833
2022-12-23,02:30,80.136,0.0,35.41,2.838,2.838
2022-12-23,03:00,80.28,0.0,35.645,2.862,2.862
2022-12-23,03:30,80.232,0.0,35.598,2.856,2.856
2022-12-23,04:00,80.328,0.0,34.59,2.779,2.779
2022-12-23,04:30,80.328,0.0,34.346,2.759,2.759
2022-12-23,05:00,80.184,0.0,33.053,2.65,2.65
2022-12-23,05:30,79.968,0.0,31.25,2.499,2.499
2022-12-23,06:00,79.872,1.06,29.105,2.294,2.325
2022-12-23,06:30,79.776,1.06,27.088,2.132,2.161
2022-12-23,07:00,79.848,4.705,24.852,1.867,1.984
2022-12-23,07:30,80.04,4.705,23.573,1.776,1.887
2022-12-23,08:00,80.04,9.465,23.262,1.642,1.862
2022-12-23,08:30,80.04,9.465,22.422,1.582,1.795
2022-12-23,09:00,80.232,14.655,22.232,1.458,1.784
2022-12-23,09:30,81.12,14.655,22.345,1.485,1.813
2022-12-23,10:00,81.36,19.27,22.453,1.394,1.827
2022-12-23,10:30,80.376,19.27,22.422,1.37,1.802
2022-12-23,11:00,80.304,21.235,22.505,1.329,1.807
2022-12-23,11:30,80.376,21.235,22.126,1.309,1.778
2022-12-23,12:00,80.64,24.955,22.066,1.229,1.779
2022-12-23,12:30,80.544,24.955,22.161,1.232,1.785
2022-12-23,13:00,80.616,23.25,22.691,1.302,1.829
2022-12-23,13:30,80.52,23.25,23.985,1.374,1.931
2022-12-23,14:00,80.688,20.745,24.456,1.466,1.973
2022-12-23,14:30,80.616,20.745,23.967,1.435,1.932
2022-12-23,15:00,80.664,13.36,24.078,1.621,1.942
2022-12-23,15:30,80.592,13.36,24.333,1.636,1.961
2022-12-23,16:00,80.736,10.305,24.587,1.732,1.985
2022-12-23,16:30,80.808,10.305,24.257,1.71,1.96
2022-12-23,17:00,80.928,11.21,24.513,1.709,1.984
2022-12-23,17:30,81.072,11.21,24.369,1.702,1.976
2022-12-23,18:00,81.048,8.395,25.582,1.859,2.073
2022-12-23,18:30,80.976,8.395,25.932,1.882,2.1
2022-12-23,19:00,80.736,4.595,26.039,1.983,2.102
2022-12-23,19:30,80.808,4.595,26.517,2.021,2.143
2022-12-23,20:00,80.832,0.865,27.557,2.204,2.228
2022-12-23,20:30,80.688,0.865,27.435,2.19,2.214
2022-12-23,21:00,80.088,0.0,27.411,2.195,2.195
2022-12-23,21:30,80.856,0.0,27.9,2.256,2.256
2022-12-23,22:00,80.736,0.0,28.346,2.289,2.289
2022-12-23,22:30,80.832,0.0,29.21,2.361,2.361
2022-12-23,23:00,80.88,0.0,30.501,2.467,2.467
2022-12-23,23:30,80.64,0.0,31.857,2.569,2.569
2022-12-24,00:00,81.024,0.0,33.417,2.708,2.708
2022-12-24,00:30,80.712,0.0,34.525,2.787,2.787
2022-12-24,01:00,80.592,0.0,34.992,2.82,2.82
2022-12-24,01:30,80.568,0.0,36.179,2.915,2.915
2022-12-24,02:00,80.52,0.0,37.125,2.989,2.989
2022-12-24,02:30,80.448,0.0,37.559,3.022,3.022
2022-12-24,03:00,80.376,0.0,37.816,3.039,3.039
2022-12-24,03:30,80.784,0.0,38.025,3.072,3.072
2022-12-24,04:00,80.664,0.0,38.103,3.074,3.074
2022-12-24,04:30,80.664,0.0,37.883,3.056,3.056
2022-12-24,05:00,80.544,0.0,36.389,2.931,2.931
2022-12-24,05:30,80.496,0.0,35.13,2.828,2.828
2022-12-24,06:00,80.448,0.77,34.117,2.718,2.745
2022-12-24,06:30,80.592,0.77,32.643,2.606,2.631
2022-12-24,07:00,80.568,4.86,31.113,2.356,2.507
2022-12-24,07:30,80.424,4.86,29.455,2.226,2.369
2022-12-24,08:00,80.568,10.6,28.27,1.978,2.278
2022-12-24,08:30,80.808,10.6,27.269,1.915,2.204
2022-12-24,09:00,80.616,16.71,26.043,1.664,2.099
2022-12-24,09:30,80.928,16.71,25.536,1.64,2.067
2022-12-24,10:00,80.736,21.53,25.695,1.521,2.075
2022-12-24,10:30,80.688,21.53,25.653,1.518,2.07
2022-12-24,11:00,80.88,24.925,25.913,1.45,2.096
2022-12-24,11:30,81.0,24.925,26.141,1.466,2.117
2022-12-24,12:00,81.024,24.955,26.239,1.471,2.126
2022-12-24,12:30,81.312,24.955,26.449,1.491,2.151
2022-12-24,13:00,81.648,24.955,26.318,1.492,2.149
2022-12-24,13:30,80.808,24.955,26.307,1.469,2.126
2022-12-24,14:00,81.48,24.955,26.009,1.47,2.119
2022-12-24,14:30,81.48,24.955,25.954,1.467,2.115
2022-12-24,15:00,81.36,23.765,25.726,1.482,2.093
2022-12-24,15:30,81.408,23.765,25.089,1.446,2.042
2022-12-24,16:00,81.648,19.995,24.663,1.521,2.014
2022-12-24,16:30,81.384,19.995,24.549,1.507,1.998
2022-12-24,17:00,81.24,14.96,23.88,1.583,1.94
2022-12-24,17:30,81.528,14.96,24.077,1.603,1.963
2022-12-24,18:00,81.576,9.3,24.483,1.77,1.997
2022-12-24,18:30,81.552,9.3,24.987,1.805,2.038
2022-12-24,19:00,81.408,4.26,25.705,1.983,2.093
2022-12-24,19:30,80.832,4.26,25.821,1.977,2.087
2022-12-24,20:00,81.504,0.69,26.16,2.114,2.132
2022-12-24,20:30,81.168,0.69,26.673,2.147,2.165
2022-12-24,21:00,81.456,0.0,26.649,2.171,2.171
2022-12-24,21:30,81.336,0.0,26.978,2.194,2.194
2022-12-24,22:00,81.36,0.0,27.817,2.263,2.263
2022-12-24,22:30,80.808,0.0,28.757,2.324,2.324
2022-12-24,23:00,81.456,0.0,29.673,2.417,2.417
2022-12-24,23:30,81.264,0.0,30.633,2.489,2.489
2022-12-25,00:00,81.288,0.0,32.204,2.618,2.618
2022-12-25,00:30,81.432,0.0,33.492,2.727,2.727
2022-12-25,01:00,80.736,0.0,34.821,2.811,2.811
2022-12-25,01:30,81.048,0.0,35.934,2.912,2.912
2022-12-25,02:00,81.168,0.0,37.249,3.023,3.023
2022-12-25,02:30,81.192,0.0,37.65,3.057,3.057
2022-12-25,03:00,80.952,0.0,38.124,3.086,3.086
2022-12-25,03:30,81.024,0.0,38.762,3.141,3.141
2022-12-25,04:00,81.24,0.0,38.784,3.151,3.151
2022-12-25,04:30,80.544,0.0,38.452,3.097,3.097
2022-12-25,05:00,80.904,0.0,37.314,3.019,3.019
2022-12-25,05:30,80.832,0.0,36.076,2.916,2.916
2022-12-25,06:00,80.544,0.59,34.842,2.786,2.806
2022-12-25,06:30,80.664,0.59,33.534,2.685,2.705
2022-12-25,07:00,80.856,5.025,31.498,2.389,2.547
2022-12-25,07:30,80.808,5.025,29.706,2.251,2.4
2022-12-25,08:00,80.928,11.055,28.066,1.961,2.271
2022-12-25,08:30,81.096,11.055,26.823,1.879,2.175
2022-12-25,09:00,81.288,18.22,26.448,1.668,2.15
2022-12-25,09:30,80.856,18.22,26.499,1.66,2.143
2022-12-25,10:00,81.024,23.88,26.334,1.505,2.134
2022-12-25,10:30,81.24,23.88,26.556,1.523,2.157
